job_id,kind,dataset,setting,method,seed,status,repository_relative_report_paths,valid_reports,issues
original_ab_hf400_lfx15_seed_399,original_bundle,AB,hf400_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,399,SUCCEEDED,result_out/final_runs/original/ab/hf400_lfx15/seed_399/ba0r399/report.json,True,
original_ab_hf500_lfx05_seed_200,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,200,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_200/ba0r200/report.json,True,
original_ab_hf500_lfx05_seed_210,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,210,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_210/ba0r210/report.json,True,
original_ab_hf500_lfx05_seed_220,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,220,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_220/ba0r220/report.json,True,
original_ab_hf500_lfx05_seed_230,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,230,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_230/ba0r230/report.json,True,
original_ab_hf500_lfx05_seed_240,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,240,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_240/ba0r240/report.json,True,
original_ab_hf500_lfx05_seed_250,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,250,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_250/ba0r250/report.json,True,
original_ab_hf500_lfx05_seed_260,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,260,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_260/ba0r260/report.json,True,
original_ab_hf500_lfx05_seed_270,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,270,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_270/ba0r270/report.json,True,
original_ab_hf500_lfx05_seed_280,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,280,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_280/ba0r280/report.json,True,
original_ab_hf500_lfx05_seed_290,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,290,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_290/ba0r290/report.json,True,
original_ab_hf500_lfx05_seed_300,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,300,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_300/ba0r300/report.json,True,
original_ab_hf500_lfx05_seed_311,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,311,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_311/ba0r311/report.json,True,
original_ab_hf500_lfx05_seed_322,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,322,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_322/ba0r322/report.json,True,
original_ab_hf500_lfx05_seed_333,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,333,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_333/ba0r333/report.json,True,
original_ab_hf500_lfx05_seed_344,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,344,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_344/ba0r344/report.json,True,
original_ab_hf500_lfx05_seed_355,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,355,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_355/ba0r355/report.json,True,
original_ab_hf500_lfx05_seed_366,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,366,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_366/ba0r366/report.json,True,
original_ab_hf500_lfx05_seed_377,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,377,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_377/ba0r377/report.json,True,
original_ab_hf500_lfx05_seed_388,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,388,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_388/ba0r388/report.json,True,
original_ab_hf500_lfx05_seed_399,original_bundle,AB,hf500_lfx05,HF-only+AR1/co-kriging+Neural-GP MF,399,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx05/seed_399/ba0r399/report.json,True,
original_ab_hf500_lfx10_seed_200,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,200,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_200/ba0r200/report.json,True,
original_ab_hf500_lfx10_seed_210,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,210,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_210/ba0r210/report.json,True,
original_ab_hf500_lfx10_seed_220,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,220,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_220/ba0r220/report.json,True,
original_ab_hf500_lfx10_seed_230,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,230,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_230/ba0r230/report.json,True,
original_ab_hf500_lfx10_seed_240,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,240,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_240/ba0r240/report.json,True,
original_ab_hf500_lfx10_seed_250,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,250,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_250/ba0r250/report.json,True,
original_ab_hf500_lfx10_seed_260,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,260,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_260/ba0r260/report.json,True,
original_ab_hf500_lfx10_seed_270,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,270,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_270/ba0r270/report.json,True,
original_ab_hf500_lfx10_seed_280,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,280,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_280/ba0r280/report.json,True,
original_ab_hf500_lfx10_seed_290,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,290,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_290/ba0r290/report.json,True,
original_ab_hf500_lfx10_seed_300,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,300,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_300/ba0r300/report.json,True,
original_ab_hf500_lfx10_seed_311,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,311,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_311/ba0r311/report.json,True,
original_ab_hf500_lfx10_seed_322,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,322,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_322/ba0r322/report.json,True,
original_ab_hf500_lfx10_seed_333,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,333,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_333/ba0r333/report.json,True,
original_ab_hf500_lfx10_seed_344,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,344,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_344/ba0r344/report.json,True,
original_ab_hf500_lfx10_seed_355,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,355,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_355/ba0r355/report.json,True,
original_ab_hf500_lfx10_seed_366,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,366,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_366/ba0r366/report.json,True,
original_ab_hf500_lfx10_seed_377,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,377,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_377/ba0r377/report.json,True,
original_ab_hf500_lfx10_seed_388,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,388,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_388/ba0r388/report.json,True,
original_ab_hf500_lfx10_seed_399,original_bundle,AB,hf500_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,399,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx10/seed_399/ba0r399/report.json,True,
original_ab_hf500_lfx15_seed_200,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,200,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_200/ba0r200/report.json,True,
original_ab_hf500_lfx15_seed_210,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,210,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_210/ba0r210/report.json,True,
original_ab_hf500_lfx15_seed_220,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,220,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_220/ba0r220/report.json,True,
original_ab_hf500_lfx15_seed_230,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,230,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_230/ba0r230/report.json,True,
original_ab_hf500_lfx15_seed_240,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,240,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_240/ba0r240/report.json,True,
original_ab_hf500_lfx15_seed_250,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,250,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_250/ba0r250/report.json,True,
original_ab_hf500_lfx15_seed_260,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,260,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_260/ba0r260/report.json,True,
original_ab_hf500_lfx15_seed_270,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,270,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_270/ba0r270/report.json,True,
original_ab_hf500_lfx15_seed_280,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,280,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_280/ba0r280/report.json,True,
original_ab_hf500_lfx15_seed_290,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,290,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_290/ba0r290/report.json,True,
original_ab_hf500_lfx15_seed_300,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,300,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_300/ba0r300/report.json,True,
original_ab_hf500_lfx15_seed_311,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,311,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_311/ba0r311/report.json,True,
original_ab_hf500_lfx15_seed_322,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,322,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_322/ba0r322/report.json,True,
original_ab_hf500_lfx15_seed_333,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,333,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_333/ba0r333/report.json,True,
original_ab_hf500_lfx15_seed_344,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,344,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_344/ba0r344/report.json,True,
original_ab_hf500_lfx15_seed_355,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,355,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_355/ba0r355/report.json,True,
original_ab_hf500_lfx15_seed_366,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,366,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_366/ba0r366/report.json,True,
original_ab_hf500_lfx15_seed_377,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,377,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_377/ba0r377/report.json,True,
original_ab_hf500_lfx15_seed_388,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,388,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_388/ba0r388/report.json,True,
original_ab_hf500_lfx15_seed_399,original_bundle,AB,hf500_lfx15,HF-only+AR1/co-kriging+Neural-GP MF,399,SUCCEEDED,result_out/final_runs/original/ab/hf500_lfx15/seed_399/ba0r399/report.json,True,
original_mtm_hf50_lfx10_seed_1,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,1,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_1/report.json,True,
original_mtm_hf50_lfx10_seed_2,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,2,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_2/report.json,True,
original_mtm_hf50_lfx10_seed_3,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,3,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_3/report.json,True,
original_mtm_hf50_lfx10_seed_4,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,4,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_4/report.json,True,
original_mtm_hf50_lfx10_seed_5,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,5,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_5/report.json,True,
original_mtm_hf50_lfx10_seed_6,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,6,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_6/report.json,True,
original_mtm_hf50_lfx10_seed_7,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,7,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_7/report.json,True,
original_mtm_hf50_lfx10_seed_8,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,8,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_8/report.json,True,
original_mtm_hf50_lfx10_seed_9,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,9,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_9/report.json,True,
original_mtm_hf50_lfx10_seed_10,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,10,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_10/report.json,True,
original_mtm_hf50_lfx10_seed_11,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,11,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_11/report.json,True,
original_mtm_hf50_lfx10_seed_12,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,12,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_12/report.json,True,
original_mtm_hf50_lfx10_seed_13,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,13,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_13/report.json,True,
original_mtm_hf50_lfx10_seed_14,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,14,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_14/report.json,True,
original_mtm_hf50_lfx10_seed_15,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,15,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_15/report.json,True,
original_mtm_hf50_lfx10_seed_16,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,16,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_16/report.json,True,
original_mtm_hf50_lfx10_seed_17,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,17,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_17/report.json,True,
original_mtm_hf50_lfx10_seed_18,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,18,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_18/report.json,True,
original_mtm_hf50_lfx10_seed_19,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,19,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_19/report.json,True,
original_mtm_hf50_lfx10_seed_20,original_mtm_bundle,MTM,hf50_lfx10,HF-only+AR1/co-kriging+Neural-GP MF,20,SUCCEEDED,result_out/final_runs/original/mtm/hf50_lfx10/seed_20/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_200,comparison,TM,hf50_lfx10,fpca-nargp,200,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_200/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_210,comparison,TM,hf50_lfx10,fpca-nargp,210,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_210/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_220,comparison,TM,hf50_lfx10,fpca-nargp,220,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_220/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_230,comparison,TM,hf50_lfx10,fpca-nargp,230,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_230/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_240,comparison,TM,hf50_lfx10,fpca-nargp,240,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_240/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_250,comparison,TM,hf50_lfx10,fpca-nargp,250,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_250/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_260,comparison,TM,hf50_lfx10,fpca-nargp,260,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_260/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_270,comparison,TM,hf50_lfx10,fpca-nargp,270,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_270/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_280,comparison,TM,hf50_lfx10,fpca-nargp,280,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_280/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_290,comparison,TM,hf50_lfx10,fpca-nargp,290,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_290/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_300,comparison,TM,hf50_lfx10,fpca-nargp,300,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_300/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_311,comparison,TM,hf50_lfx10,fpca-nargp,311,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_311/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_322,comparison,TM,hf50_lfx10,fpca-nargp,322,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_322/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_333,comparison,TM,hf50_lfx10,fpca-nargp,333,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_333/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_344,comparison,TM,hf50_lfx10,fpca-nargp,344,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_344/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_355,comparison,TM,hf50_lfx10,fpca-nargp,355,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_355/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_366,comparison,TM,hf50_lfx10,fpca-nargp,366,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_366/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_377,comparison,TM,hf50_lfx10,fpca-nargp,377,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_377/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_388,comparison,TM,hf50_lfx10,fpca-nargp,388,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_388/report.json,True,
comparison_tm_fpca_nargp_hf50_lfx10_seed_399,comparison,TM,hf50_lfx10,fpca-nargp,399,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf50_lfx10/seed_399/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_200,comparison,TM,hf100_lfx10,fpca-nargp,200,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_200/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_210,comparison,TM,hf100_lfx10,fpca-nargp,210,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_210/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_220,comparison,TM,hf100_lfx10,fpca-nargp,220,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_220/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_230,comparison,TM,hf100_lfx10,fpca-nargp,230,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_230/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_240,comparison,TM,hf100_lfx10,fpca-nargp,240,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_240/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_250,comparison,TM,hf100_lfx10,fpca-nargp,250,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_250/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_260,comparison,TM,hf100_lfx10,fpca-nargp,260,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_260/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_270,comparison,TM,hf100_lfx10,fpca-nargp,270,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_270/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_280,comparison,TM,hf100_lfx10,fpca-nargp,280,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_280/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_290,comparison,TM,hf100_lfx10,fpca-nargp,290,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_290/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_300,comparison,TM,hf100_lfx10,fpca-nargp,300,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_300/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_311,comparison,TM,hf100_lfx10,fpca-nargp,311,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_311/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_322,comparison,TM,hf100_lfx10,fpca-nargp,322,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_322/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_333,comparison,TM,hf100_lfx10,fpca-nargp,333,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_333/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_344,comparison,TM,hf100_lfx10,fpca-nargp,344,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_344/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_355,comparison,TM,hf100_lfx10,fpca-nargp,355,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_355/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_366,comparison,TM,hf100_lfx10,fpca-nargp,366,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_366/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_377,comparison,TM,hf100_lfx10,fpca-nargp,377,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_377/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_388,comparison,TM,hf100_lfx10,fpca-nargp,388,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_388/report.json,True,
comparison_tm_fpca_nargp_hf100_lfx10_seed_399,comparison,TM,hf100_lfx10,fpca-nargp,399,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf100_lfx10/seed_399/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_200,comparison,TM,hf200_lfx10,fpca-nargp,200,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_200/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_210,comparison,TM,hf200_lfx10,fpca-nargp,210,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_210/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_220,comparison,TM,hf200_lfx10,fpca-nargp,220,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_220/report.json,True,
