seed,hf,lf_mult,dataset_name,status,metrics.y_rmse.hf_only,metrics.y_rmse.ar1,metrics.y_rmse.ours
240,400,5,hf400_lfx05,OK,0.0127183888107538,0.0119705088436603,0.0098266918212175
240,400,5,hf400_lfx05,BAD,,,
220,400,5,hf400_lfx05,OK,0.0127855949103832,0.011979048140347,0.0119870658963918
220,400,5,hf400_lfx05,BAD,,,
333,400,5,hf400_lfx05,OK,0.0129024619236588,0.0118135893717408,0.0097213014960289
333,400,5,hf400_lfx05,BAD,,,
399,400,5,hf400_lfx05,OK,0.0127541869878768,0.0119814621284604,0.0092647979035973
399,400,5,hf400_lfx05,BAD,,,
311,400,5,hf400_lfx05,OK,0.0127976704388856,0.0120884738862514,0.0088702645152807
311,400,5,hf400_lfx05,BAD,,,
200,400,5,hf400_lfx05,OK,0.0126742413267493,0.0118682859465479,0.0093806758522987
200,400,5,hf400_lfx05,BAD,,,
230,300,5,hf300_lfx05,OK,0.0128636769950389,0.0127113061025738,0.0103634623810648
230,300,5,hf300_lfx05,BAD,,,
300,300,5,hf300_lfx05,OK,0.0130827780812978,0.0126745561137795,0.00985689740628
300,300,5,hf300_lfx05,BAD,,,
250,300,5,hf300_lfx05,OK,0.0129913548007607,0.0126439835876226,0.0103321094065904
250,300,5,hf300_lfx05,BAD,,,
355,300,5,hf300_lfx05,OK,0.0129854409024119,0.012713530100882,0.0100779142230749
355,300,5,hf300_lfx05,BAD,,,
377,300,5,hf300_lfx05,OK,0.0128043610602617,0.0126256821677088,0.0106339799240231
377,300,5,hf300_lfx05,BAD,,,
388,300,5,hf300_lfx05,OK,0.0128901693969964,0.0126695353537797,0.0101379808038473
388,300,5,hf300_lfx05,BAD,,,
322,300,5,hf300_lfx05,OK,0.0128926252946257,0.0125810382887721,0.0102505376562476
322,300,5,hf300_lfx05,BAD,,,
210,300,5,hf300_lfx05,OK,0.0128826610743999,0.0126346424221992,0.0099130338057875
210,300,5,hf300_lfx05,BAD,,,
366,300,5,hf300_lfx05,OK,0.012944889254868,0.0125889927148818,0.0101648578420281
366,300,5,hf300_lfx05,BAD,,,
260,300,5,hf300_lfx05,OK,0.0129741448909044,0.0128425629809498,0.0102874711155891
260,300,5,hf300_lfx05,BAD,,,
290,300,5,hf300_lfx05,OK,0.012873126193881,0.0125373527407646,0.0107969138771295
290,300,5,hf300_lfx05,BAD,,,
280,300,5,hf300_lfx05,OK,0.0129032898694276,0.0127900969237089,0.0100506823509931
280,300,5,hf300_lfx05,BAD,,,
344,300,5,hf300_lfx05,OK,0.012830994091928,0.012488642707467,0.0115928966552019
344,300,5,hf300_lfx05,BAD,,,
270,300,5,hf300_lfx05,OK,0.0129543598741292,0.0125875677913427,0.0101863229647278
270,300,5,hf300_lfx05,BAD,,,
240,300,5,hf300_lfx05,OK,0.0129476431757211,0.0125104645267128,0.0100086694583296
240,300,5,hf300_lfx05,BAD,,,
220,300,5,hf300_lfx05,OK,0.0128805236890912,0.0126244034618139,0.0106168212369084
220,300,5,hf300_lfx05,BAD,,,
333,300,5,hf300_lfx05,OK,0.0129616754129529,0.0127466600388288,0.0103447223082184
333,300,5,hf300_lfx05,BAD,,,
399,300,5,hf300_lfx05,OK,0.0129869161173701,0.0126197217032313,0.0098855877295136
399,300,5,hf300_lfx05,BAD,,,
311,300,5,hf300_lfx05,OK,0.0127308536320924,0.0127211296930909,0.0103767123073339
311,300,5,hf300_lfx05,BAD,,,
200,300,5,hf300_lfx05,OK,0.0129631785675883,0.0125601748004555,0.0099675869569182
200,300,5,hf300_lfx05,BAD,,,
230,100,5,hf100_lfx05,OK,0.0168719682842493,0.0171461589634418,0.0162461902946233
230,100,5,hf100_lfx05,BAD,,,
300,100,5,hf100_lfx05,OK,0.0168478116393089,0.0173419807106256,0.0147419106215238
300,100,5,hf100_lfx05,BAD,,,
250,100,5,hf100_lfx05,OK,0.0168718341737985,0.0173340737819671,0.0154181374236941
250,100,5,hf100_lfx05,BAD,,,
355,100,5,hf100_lfx05,OK,0.0169232115149498,0.0173053853213787,0.0153980981558561
355,100,5,hf100_lfx05,BAD,,,
377,100,5,hf100_lfx05,OK,0.0168879721313714,0.0172194764018058,0.0144166536629199
377,100,5,hf100_lfx05,BAD,,,
388,100,5,hf100_lfx05,OK,0.0169904138892889,0.0173485521227121,0.0170913226902484
388,100,5,hf100_lfx05,BAD,,,
322,100,5,hf100_lfx05,OK,0.0168749969452619,0.0172860957682132,0.0165722947567701
322,100,5,hf100_lfx05,BAD,,,
210,100,5,hf100_lfx05,OK,0.0167916547507047,0.0171934068202972,0.01546171028167
210,100,5,hf100_lfx05,BAD,,,
366,100,5,hf100_lfx05,OK,0.0169480461627244,0.0172546748071908,0.0166416522115468
366,100,5,hf100_lfx05,BAD,,,
260,100,5,hf100_lfx05,OK,0.0169014409184455,0.0172999799251556,0.0165325496345758
260,100,5,hf100_lfx05,BAD,,,
290,100,5,hf100_lfx05,OK,0.0168537534773349,0.0171708688139915,0.0166042614728212
290,100,5,hf100_lfx05,BAD,,,
